score_id,student_id,course_id,exam_type_id,exam_name,exam_date,score,score_level,ranking,teacher_id,comments,difficulty,completion_status
17883,407,5,3,化学月考,2024-08-19,68.3,D,170.0,8,,困难,全部完成
17884,407,5,4,化学单元测试,2024-02-13,57.0,E,74.0,4,化学单元测试表现E级,困难,完整
17885,407,6,1,生物期中考试,2025-01-29,89.2,D,478.0,5,,简单,完整
17886,407,6,2,生物期末考试,2025-03-18,84.8,B,92.0,6,生物期末考试表现B级,简单,完整
17887,407,6,3,生物月考,2024-09-06,50.0,E,346.0,5,,中等,完整
17888,407,6,4,生物单元测试,2025-01-01,53.1,E,22.0,3,生物单元测试表现E级,中等,完整
17889,407,7,1,历史期中考试,2025-09-07,60.3,D,383.0,9,历史期中考试表现D级,中等,完整
17890,407,7,2,历史期末考试,2024-03-02,94.9,A,9.0,1,历史期末考试表现A级,中等,全部完成
17891,407,7,3,历史月考,2024-08-26,84.6,B,27.0,8,历史月考表现B级,中等,部分未完成
17892,407,7,4,历史单元测试,2024-10-21,49.2,E,260.0,8,历史单元测试表现E级,中等,完整
17893,407,8,1,地理期中考试,2024-05-11,73.7,C,231.0,8,地理期中考试表现C级,中等,全部完成
17894,407,8,2,地理期末考试,2024-10-26,56.8,E,452.0,3,地理期末考试表现E级,中等,完整
17895,407,8,3,地理月考,2025-09-03,66.5,D,20.0,6,,中等,全部完成
17896,407,8,4,地理单元测试,2025-08-20,89.6,D,1.0,6,地理单元测试表现D级,中等,完整
17897,407,9,1,政治期中考试,2024-03-01,57.0,E,421.0,9,,中等,部分未完成
17898,407,9,2,政治期末考试,2024-01-18,88.1,B,,3,政治期末考试表现B级,困难,全部完成
17899,407,9,3,政治月考,2024-09-03,52.0,E,286.0,1,政治月考表现E级,中等,完整
17900,407,9,4,政治单元测试,2025-11-01,65.1,D,488.0,9,政治单元测试表现D级,中等,完整
17901,407,10,1,体育期中考试,2025-04-13,72.4,C,47.0,8,体育期中考试表现C级,中等,完整
17902,407,10,2,体育期末考试,2025-02-18,53.9,E,329.0,10,体育期末考试表现E级,困难,全部完成
17903,407,10,3,体育月考,2024-04-26,52.0,E,189.0,4,体育月考表现E级,困难,完整
17904,407,10,4,体育单元测试,2025-08-22,57.2,E,191.0,10,体育单元测试表现E级,中等,完整
17905,407,13,1,信息技术期中考试,2024-05-23,68.9,D,130.0,9,信息技术期中考试表现D级,中等,完整
17906,407,13,2,信息技术期末考试,2025-04-04,61.8,D,309.0,2,信息技术期末考试表现D级,中等,完整
17907,407,13,3,信息技术月考,2025-09-13,48.5,E,484.0,1,信息技术月考表现E级,困难,全部完成
17908,407,13,4,信息技术单元测试,2024-02-25,50.2,E,286.0,9,信息技术单元测试表现E级,中等,完整
17909,408,1,1,语文期中考试,2024-05-08,95.2,A,451.0,2,语文期中考试表现A级,中等,完整
17910,408,1,2,语文期末考试,2025-08-28,97.7,A,457.0,10,语文期末考试表现A级,中等,部分未完成
17911,408,1,3,语文月考,2025-08-30,86.3,B,404.0,1,语文月考表现B级,困难,完整
17912,408,1,4,语文单元测试,2025-06-09,63.1,D,339.0,1,语文单元测试表现D级,困难,部分未完成
17913,408,2,1,数学期中考试,2024-11-02,89.0,B,9.0,7,数学期中考试表现B级,困难,全部完成
17914,408,2,2,数学期末考试,2025-07-09,94.9,A,320.0,8,数学期末考试表现A级,中等,完整
17915,408,2,3,数学月考,2024-09-09,60.9,D,3.0,5,数学月考表现D级,中等,完整
17916,408,2,4,数学单元测试,2024-06-18,71.2,C,150.0,5,数学单元测试表现C级,中等,完整
17917,408,3,1,英语期中考试,2025-01-01,93.7,A,294.0,7,,中等,部分未完成
17918,408,3,2,英语期末考试,2024-12-25,57.5,E,385.0,10,英语期末考试表现E级,中等,部分未完成
17919,408,3,3,英语月考,2025-12-16,95.5,A,131.0,9,英语月考表现A级,简单,部分未完成
17920,408,3,4,英语单元测试,2025-02-21,55.4,E,441.0,4,,困难,部分未完成
17921,408,4,1,物理期中考试,2024-04-02,72.6,C,333.0,2,物理期中考试表现C级,中等,完整
17922,408,4,2,物理期末考试,2024-12-14,94.4,A,425.0,6,物理期末考试表现A级,简单,完整
17923,408,4,3,物理月考,2024-10-20,97.3,A,412.0,3,物理月考表现A级,简单,部分未完成
17924,408,4,4,物理单元测试,2024-10-06,55.1,E,317.0,3,物理单元测试表现E级,中等,完整
17925,408,5,1,化学期中考试,2024-11-20,92.5,A,156.0,8,化学期中考试表现A级,简单,完整
17926,408,5,2,化学期末考试,2025-07-23,68.4,D,491.0,7,化学期末考试表现D级,中等,部分未完成
17927,408,5,3,化学月考,2025-03-27,96.7,A,76.0,7,化学月考表现A级,简单,完整
17928,408,5,4,化学单元测试,2025-01-20,65.6,D,327.0,1,化学单元测试表现D级,困难,完整
17929,408,6,1,生物期中考试,2024-08-14,94.8,A,,3,生物期中考试表现A级,简单,完整
17930,408,6,2,生物期末考试,2024-02-09,70.6,C,178.0,1,生物期末考试表现C级,困难,完整
17931,408,6,3,生物月考,2024-12-15,75.0,C,260.0,6,生物月考表现C级,简单,完整
17932,408,6,4,生物单元测试,2024-03-29,95.1,A,467.0,2,生物单元测试表现A级,简单,完整
17933,408,7,1,历史期中考试,2024-09-14,70.8,C,264.0,4,历史期中考试表现C级,中等,全部完成
17934,408,7,2,历史期末考试,2025-08-28,63.8,D,443.0,7,历史期末考试表现D级,简单,完整
17935,408,7,3,历史月考,2024-01-24,81.2,B,482.0,6,历史月考表现B级,困难,完整
17936,408,7,4,历史单元测试,2025-11-23,58.2,E,,5,历史单元测试表现E级,简单,全部完成
17937,408,8,1,地理期中考试,2024-08-10,49.9,E,484.0,3,地理期中考试表现E级,中等,部分未完成
17938,408,8,2,地理期末考试,2025-08-07,59.8,E,480.0,7,地理期末考试表现E级,简单,部分未完成
17939,408,8,3,地理月考,2024-03-13,72.4,C,453.0,1,地理月考表现C级,中等,全部完成
17940,408,8,4,地理单元测试,2025-05-06,54.1,E,3.0,10,地理单元测试表现E级,中等,完整
17941,408,9,1,政治期中考试,2025-09-01,93.4,A,,8,政治期中考试表现A级,中等,部分未完成
17942,408,9,2,政治期末考试,2024-05-22,62.1,D,128.0,6,政治期末考试表现D级,简单,完整
17943,408,9,3,政治月考,2025-06-14,74.3,C,17.0,7,政治月考表现C级,困难,完整
17944,408,9,4,政治单元测试,2024-11-15,70.1,C,243.0,7,政治单元测试表现C级,中等,完整
17945,408,10,1,体育期中考试,2025-07-13,81.2,B,123.0,5,体育期中考试表现B级,简单,完整
17946,408,10,2,体育期末考试,2025-12-25,58.0,E,169.0,8,体育期末考试表现E级,简单,部分未完成
17947,408,10,3,体育月考,2024-07-23,93.0,A,52.0,6,,简单,完整
17948,408,10,4,体育单元测试,2024-03-20,50.3,E,375.0,6,体育单元测试表现E级,中等,全部完成
17949,408,13,1,信息技术期中考试,2024-12-28,59.0,E,205.0,5,信息技术期中考试表现E级,中等,全部完成
17950,408,13,2,信息技术期末考试,2025-07-18,97.6,A,208.0,9,,简单,部分未完成
17951,408,13,3,信息技术月考,2024-10-04,91.9,A,487.0,5,信息技术月考表现A级,中等,完整
17952,408,13,4,信息技术单元测试,2025-07-05,77.3,C,173.0,9,信息技术单元测试表现C级,中等,部分未完成
17953,409,1,1,语文期中考试,2024-11-28,91.1,A,69.0,2,,中等,全部完成
17954,409,1,2,语文期末考试,2025-09-05,75.5,C,350.0,5,语文期末考试表现C级,困难,完整
17955,409,1,3,语文月考,2024-03-18,95.7,A,395.0,10,语文月考表现A级,中等,部分未完成
17956,409,1,4,语文单元测试,2024-11-24,84.7,B,68.0,9,语文单元测试表现B级,困难,全部完成
17957,409,2,1,数学期中考试,2024-11-27,65.0,D,193.0,7,数学期中考试表现D级,困难,完整
17958,409,2,2,数学期末考试,2025-07-21,54.9,E,447.0,8,数学期末考试表现E级,中等,部分未完成
17959,409,2,3,数学月考,2024-02-05,80.6,B,409.0,9,数学月考表现B级,中等,完整
17960,409,2,4,数学单元测试,2024-01-03,97.5,A,230.0,1,数学单元测试表现A级,简单,完整
17961,409,3,1,英语期中考试,2024-04-06,82.4,B,178.0,3,英语期中考试表现B级,中等,全部完成
17962,409,3,2,英语期末考试,2024-05-28,71.8,C,335.0,8,英语期末考试表现C级,简单,完整
17963,409,3,3,英语月考,2025-06-20,70.6,C,239.0,5,,困难,部分未完成
17964,409,3,4,英语单元测试,2025-04-05,91.4,A,,3,,中等,完整
17965,409,4,1,物理期中考试,2025-10-21,53.2,E,,5,物理期中考试表现E级,困难,完整
17966,409,4,2,物理期末考试,2025-03-22,60.0,D,121.0,5,物理期末考试表现D级,简单,完整
17967,409,4,3,物理月考,2025-07-16,58.0,E,73.0,7,物理月考表现E级,简单,完整
17968,409,4,4,物理单元测试,2024-07-25,92.1,A,122.0,6,物理单元测试表现A级,简单,部分未完成
17969,409,5,1,化学期中考试,2025-12-25,54.5,E,,6,化学期中考试表现E级,简单,全部完成
17970,409,5,2,化学期末考试,2025-11-03,62.9,D,390.0,6,化学期末考试表现D级,简单,完整
17971,409,5,3,化学月考,2024-07-26,77.7,C,438.0,9,化学月考表现C级,困难,完整
17972,409,5,4,化学单元测试,2024-06-02,89.0,B,61.0,7,化学单元测试表现B级,简单,完整
17973,409,6,1,生物期中考试,2024-09-20,96.3,A,216.0,1,生物期中考试表现A级,中等,部分未完成
17974,409,6,2,生物期末考试,2025-02-17,60.6,D,323.0,7,生物期末考试表现D级,中等,部分未完成
17975,409,6,3,生物月考,2024-03-18,77.2,C,364.0,7,生物月考表现C级,中等,完整
17976,409,6,4,生物单元测试,2025-01-15,94.4,A,142.0,5,生物单元测试表现A级,简单,完整
17977,409,7,1,历史期中考试,2025-11-28,52.9,E,318.0,6,历史期中考试表现E级,中等,全部完成
17978,409,7,2,历史期末考试,2024-08-28,53.9,E,37.0,9,历史期末考试表现E级,中等,完整
17979,409,7,3,历史月考,2025-06-27,56.0,E,135.0,1,历史月考表现E级,困难,完整
17980,409,7,4,历史单元测试,2024-12-14,84.3,B,344.0,2,历史单元测试表现B级,中等,完整
17981,409,8,1,地理期中考试,2025-06-04,50.5,E,414.0,3,地理期中考试表现E级,简单,完整
17982,409,8,2,地理期末考试,2024-12-10,54.0,E,,5,地理期末考试表现E级,困难,完整
17983,409,8,3,地理月考,2025-04-11,90.9,A,310.0,9,地理月考表现A级,简单,完整
17984,409,8,4,地理单元测试,2024-05-04,90.2,A,225.0,7,地理单元测试表现A级,中等,完整
17985,409,9,1,政治期中考试,2025-12-24,51.8,E,183.0,8,政治期中考试表现E级,中等,完整
17986,409,9,2,政治期末考试,2024-11-07,97.5,A,443.0,5,政治期末考试表现A级,困难,完整
17987,409,9,3,政治月考,2024-12-24,74.9,C,218.0,7,政治月考表现C级,困难,部分未完成
17988,409,9,4,政治单元测试,2024-08-14,52.0,E,175.0,5,政治单元测试表现E级,简单,全部完成
17989,409,10,1,体育期中考试,2024-12-10,50.7,E,198.0,1,体育期中考试表现E级,中等,完整
17990,409,10,2,体育期末考试,2024-07-31,95.2,A,269.0,8,体育期末考试表现A级,中等,全部完成
17991,409,10,3,体育月考,2024-12-12,51.6,E,,5,体育月考表现E级,中等,全部完成
17992,409,10,4,体育单元测试,2024-05-09,86.1,B,111.0,2,体育单元测试表现B级,困难,完整
17993,409,13,1,信息技术期中考试,2025-01-04,89.0,B,162.0,5,信息技术期中考试表现B级,中等,完整
17994,409,13,2,信息技术期末考试,2025-01-04,93.5,A,49.0,8,,简单,完整
17995,409,13,3,信息技术月考,2025-11-13,48.2,E,14.0,7,信息技术月考表现E级,中等,完整
17996,409,13,4,信息技术单元测试,2024-06-07,57.5,E,38.0,10,信息技术单元测试表现E级,困难,完整
17997,410,1,1,语文期中考试,2024-07-16,77.6,C,,6,语文期中考试表现C级,困难,完整
17998,410,1,2,语文期末考试,2025-11-10,97.9,A,13.0,4,语文期末考试表现A级,简单,完整
17999,410,1,3,语文月考,2024-01-10,87.1,B,258.0,6,语文月考表现B级,中等,全部完成
18000,410,1,4,语文单元测试,2025-01-15,68.1,D,133.0,10,语文单元测试表现D级,困难,完整
18001,410,2,1,数学期中考试,2025-07-05,95.3,A,131.0,7,数学期中考试表现A级,中等,完整
18002,410,2,2,数学期末考试,2024-05-21,78.7,C,323.0,9,数学期末考试表现C级,中等,完整
18003,410,2,3,数学月考,2024-06-19,88.4,B,233.0,1,数学月考表现B级,简单,完整
18004,410,2,4,数学单元测试,2024-02-05,84.9,B,18.0,3,数学单元测试表现B级,中等,部分未完成
18005,410,3,1,英语期中考试,2025-03-03,91.5,A,,5,英语期中考试表现A级,困难,完整
18006,410,3,2,英语期末考试,2024-11-29,47.8,E,30.0,6,英语期末考试表现E级,困难,完整
18007,410,3,3,英语月考,2024-04-21,51.9,E,464.0,9,英语月考表现E级,中等,部分未完成
18008,410,3,4,英语单元测试,2024-09-05,90.6,A,279.0,7,英语单元测试表现A级,困难,完整
18009,410,4,1,物理期中考试,2025-11-17,79.6,E,134.0,5,物理期中考试表现E级,中等,部分未完成
18010,410,4,2,物理期末考试,2024-12-05,57.9,E,,9,物理期末考试表现E级,简单,全部完成
18011,410,4,3,物理月考,2024-01-24,71.1,C,,4,物理月考表现C级,困难,完整
18012,410,4,4,物理单元测试,2024-01-14,58.2,E,90.0,10,物理单元测试表现E级,中等,全部完成
18013,410,5,1,化学期中考试,2025-04-03,93.3,A,134.0,5,化学期中考试表现A级,简单,完整
18014,410,5,2,化学期末考试,2024-02-24,58.1,E,,5,化学期末考试表现E级,困难,完整
18015,410,5,3,化学月考,2024-11-03,84.4,B,247.0,1,化学月考表现B级,中等,完整
18016,410,5,4,化学单元测试,2025-05-06,70.4,C,423.0,9,化学单元测试表现C级,中等,完整
18017,410,6,1,生物期中考试,2024-11-24,87.2,B,92.0,8,生物期中考试表现B级,困难,全部完成
18018,410,6,2,生物期末考试,2024-09-08,84.3,B,83.0,10,生物期末考试表现B级,中等,完整
18019,410,6,3,生物月考,2024-10-24,69.6,D,7.0,10,生物月考表现D级,简单,完整
18020,410,6,4,生物单元测试,2024-05-06,92.1,A,66.0,10,生物单元测试表现A级,困难,完整
18021,410,7,1,历史期中考试,2024-05-13,57.1,E,106.0,6,历史期中考试表现E级,中等,完整
18022,410,7,2,历史期末考试,2025-08-02,50.7,E,84.0,6,历史期末考试表现E级,简单,全部完成
18023,410,7,3,历史月考,2025-08-14,53.4,E,190.0,7,,中等,完整
18024,410,7,4,历史单元测试,2024-03-28,54.6,E,103.0,1,历史单元测试表现E级,简单,完整
18025,410,8,1,地理期中考试,2025-03-17,82.2,B,,1,地理期中考试表现B级,困难,部分未完成
18026,410,8,2,地理期末考试,2025-03-16,88.2,B,395.0,4,地理期末考试表现B级,简单,完整
18027,410,8,3,地理月考,2024-07-09,54.0,E,79.0,10,地理月考表现E级,困难,完整
18028,410,8,4,地理单元测试,2024-04-11,46.4,E,243.0,4,地理单元测试表现E级,困难,完整
18029,410,9,1,政治期中考试,2025-02-08,82.4,B,270.0,10,政治期中考试表现B级,中等,完整
18030,410,9,2,政治期末考试,2024-06-18,61.7,D,,6,政治期末考试表现D级,中等,全部完成
18031,410,9,3,政治月考,2024-12-22,95.0,A,108.0,8,政治月考表现A级,中等,完整
18032,410,9,4,政治单元测试,2025-04-03,92.9,A,392.0,1,政治单元测试表现A级,中等,完整
18033,410,10,1,体育期中考试,2024-09-28,89.0,B,,3,体育期中考试表现B级,中等,完整
18034,410,10,2,体育期末考试,2025-05-27,72.0,C,450.0,3,体育期末考试表现C级,简单,完整
18035,410,10,3,体育月考,2024-01-14,49.1,E,429.0,3,体育月考表现E级,中等,部分未完成
18036,410,10,4,体育单元测试,2025-02-11,95.2,A,309.0,10,体育单元测试表现A级,中等,完整
18037,410,13,1,信息技术期中考试,2024-12-15,77.8,C,5.0,4,信息技术期中考试表现C级,中等,完整
18038,410,13,2,信息技术期末考试,2024-05-14,61.4,D,422.0,6,,中等,完整
18039,410,13,3,信息技术月考,2025-01-07,62.9,D,396.0,1,信息技术月考表现D级,简单,完整
18040,410,13,4,信息技术单元测试,2025-10-10,77.1,C,156.0,4,信息技术单元测试表现C级,中等,全部完成
18041,411,1,1,语文期中考试,2025-11-08,64.6,D,195.0,1,语文期中考试表现D级,困难,完整
18042,411,1,2,语文期末考试,2024-03-22,53.9,E,390.0,5,,困难,完整
18043,411,1,3,语文月考,2025-11-28,96.3,A,315.0,3,语文月考表现A级,中等,完整
18044,411,1,4,语文单元测试,2025-07-27,91.8,A,486.0,4,语文单元测试表现A级,困难,完整
18045,411,2,1,数学期中考试,2024-11-11,79.3,A,100.0,2,数学期中考试表现A级,简单,完整
18046,411,2,2,数学期末考试,2025-08-01,95.5,A,80.0,6,数学期末考试表现A级,简单,完整
18047,411,2,3,数学月考,2024-07-18,89.9,D,62.0,2,数学月考表现D级,困难,完整
18048,411,2,4,数学单元测试,2024-07-16,97.9,A,82.0,5,数学单元测试表现A级,困难,完整
18049,411,3,1,英语期中考试,2025-03-05,51.4,E,,4,,困难,全部完成
18050,411,3,2,英语期末考试,2025-03-22,65.6,D,,10,英语期末考试表现D级,困难,全部完成
18051,411,3,3,英语月考,2024-07-09,65.5,D,186.0,1,英语月考表现D级,中等,完整
18052,411,3,4,英语单元测试,2024-07-22,46.1,E,455.0,4,英语单元测试表现E级,中等,全部完成
18053,411,4,1,物理期中考试,2024-06-20,82.4,B,201.0,9,物理期中考试表现B级,中等,完整
18054,411,4,2,物理期末考试,2024-11-21,93.4,A,210.0,7,物理期末考试表现A级,简单,部分未完成
18055,411,4,3,物理月考,2025-12-06,48.8,E,,1,物理月考表现E级,中等,完整
18056,411,4,4,物理单元测试,2025-03-16,95.7,A,238.0,3,物理单元测试表现A级,简单,部分未完成
18057,411,5,1,化学期中考试,2025-09-15,54.2,E,446.0,4,化学期中考试表现E级,困难,完整
18058,411,5,2,化学期末考试,2024-01-25,50.7,E,379.0,8,化学期末考试表现E级,困难,完整
18059,411,5,3,化学月考,2025-07-23,54.8,E,10.0,9,化学月考表现E级,简单,完整
18060,411,5,4,化学单元测试,2024-01-06,59.9,C,32.0,7,化学单元测试表现C级,中等,完整
18061,411,6,1,生物期中考试,2025-02-08,64.5,D,341.0,2,生物期中考试表现D级,困难,全部完成
