grade_id,student_id,course_id,semester,academic_year,midterm_score,final_score,usual_score,total_score,grade_level,ranking,teacher_id
4261,428,7,第一学期,2024-2025,56.1,,50.1,67.8,,215.0,3
4262,428,12,第一学期,2023-2024,70.9,77.3,92.7,80.3,良好,348.0,3
4263,428,9,第二学期,2024-2025,89.4,85.3,94.6,89.8,良好,359.0,3
4264,428,6,第一学期,2024-2025,88.0,52.5,68.2,69.6,及格,120.0,3
4265,428,5,第二学期,2024-2025,62.7,56.4,68.6,62.6,及格,297.0,3
4266,428,3,第二学期,2023-2024,87.9,80.9,73.6,80.8,良好,176.0,3
4267,429,13,第二学期,2023-2024,85.3,59.6,63.5,69.5,,394.0,3
4268,429,4,第二学期,2024-2025,93.1,,69.2,77.4,中等,108.0,3
4269,429,8,第一学期,2023-2024,61.1,73.1,96.6,76.9,中等,243.0,3
4270,429,3,第二学期,2024-2025,55.2,54.4,99.8,69.8,及格,8.0,3
4271,429,7,第一学期,2024-2025,69.2,70.7,,76.6,中等,367.0,3
4272,429,5,第二学期,2023-2024,55.0,76.7,60.3,64.0,及格,67.0,3
4273,429,2,第一学期,2024-2025,90.4,,86.1,79.0,中等,406.0,3
4274,429,6,第二学期,2023-2024,76.1,52.6,92.6,73.8,中等,95.0,3
4275,429,9,第一学期,2024-2025,52.2,75.3,72.2,66.6,及格,336.0,3
4276,430,7,第二学期,2024-2025,69.6,90.0,61.5,73.7,,166.0,3
4277,430,8,第二学期,2024-2025,90.9,83.8,81.7,85.5,良好,29.0,3
4278,430,11,第二学期,2023-2024,72.3,46.9,80.5,66.6,及格,443.0,3
4279,430,13,第二学期,2024-2025,92.5,85.3,61.1,79.6,中等,6.0,3
4280,430,6,第一学期,2023-2024,82.5,79.8,89.9,84.1,良好,330.0,3
4281,430,10,第一学期,2024-2025,93.1,91.1,56.4,80.2,良好,96.0,3
4282,430,12,第二学期,2024-2025,85.9,97.6,60.3,81.3,良好,176.0,3
4283,430,3,第二学期,2024-2025,58.2,97.4,90.9,82.2,良好,331.0,3
4284,430,9,第二学期,2023-2024,62.7,63.0,80.5,68.7,及格,442.0,3
4285,430,4,第二学期,2023-2024,48.0,61.0,62.8,57.3,不及格,234.0,3
4286,430,5,第一学期,2024-2025,90.2,66.6,74.4,77.1,中等,21.0,3
4287,431,7,第二学期,2024-2025,47.2,85.0,80.0,70.7,中等,131.0,3
4288,431,6,第二学期,2024-2025,53.9,65.4,78.5,65.9,及格,444.0,3
4289,431,9,第二学期,2023-2024,60.6,96.8,69.0,75.5,中等,68.0,3
4290,431,4,第一学期,2024-2025,68.0,70.6,89.9,76.2,中等,248.0,3
4291,431,11,第二学期,2023-2024,55.4,74.8,77.5,69.2,及格,117.0,3
4292,431,8,第一学期,2024-2025,53.7,46.0,99.4,66.4,及格,405.0,3
4293,431,12,第二学期,2023-2024,45.6,,72.2,55.3,不及格,98.0,3
4294,431,5,第一学期,2024-2025,68.3,51.3,50.5,56.7,不及格,359.0,3
4295,431,10,第二学期,2024-2025,59.0,64.5,59.8,61.1,及格,425.0,3
4296,432,6,第二学期,2024-2025,55.1,90.9,100.0,82.0,良好,377.0,3
4297,432,1,第一学期,2023-2024,91.5,58.7,51.6,67.3,及格,352.0,3
4298,432,13,第一学期,2023-2024,91.0,61.5,80.1,77.5,中等,346.0,3
4299,432,3,第二学期,2023-2024,97.6,94.1,94.2,95.3,优秀,380.0,3
4300,432,7,第二学期,2023-2024,90.0,87.0,88.7,88.6,良好,91.0,3
4301,432,12,第一学期,2023-2024,80.3,,61.9,70.3,中等,393.0,3
4302,432,2,第二学期,2024-2025,93.9,49.6,95.3,79.6,中等,320.0,3
4303,432,4,第二学期,2024-2025,55.9,76.0,98.2,76.7,中等,444.0,3
4304,432,8,第一学期,2024-2025,57.8,71.7,52.8,60.8,及格,351.0,3
4305,433,8,第一学期,2023-2024,56.7,82.6,97.9,79.1,中等,347.0,3
4306,433,4,第二学期,2024-2025,48.1,69.9,,67.5,及格,224.0,3
4307,433,7,第二学期,2024-2025,83.0,51.7,50.9,61.9,及格,284.0,3
4308,433,6,第二学期,2023-2024,48.7,63.0,78.2,63.3,及格,11.0,3
4309,433,5,第二学期,2024-2025,46.7,69.1,93.4,69.7,及格,252.0,3
4310,433,1,第一学期,2023-2024,66.4,97.9,,80.7,良好,66.0,3
4311,433,11,第一学期,2024-2025,70.2,62.6,67.7,66.8,及格,475.0,3
4312,433,3,第一学期,2023-2024,53.7,67.2,80.7,67.2,及格,19.0,3
4313,433,10,第一学期,2023-2024,48.0,63.2,98.2,69.8,及格,361.0,3
4314,433,2,第一学期,2023-2024,96.7,62.2,85.5,81.5,良好,244.0,3
4315,434,1,第一学期,2023-2024,83.5,86.3,81.6,83.8,良好,430.0,3
4316,434,2,第一学期,2023-2024,73.3,63.4,78.0,71.6,中等,78.0,3
4317,434,3,第二学期,2024-2025,68.7,86.0,78.5,77.7,中等,114.0,3
4318,434,10,第二学期,2024-2025,54.5,89.6,76.6,73.6,中等,499.0,3
4319,434,6,第二学期,2024-2025,86.4,88.6,50.3,75.1,中等,140.0,3
4320,434,4,第一学期,2024-2025,90.0,45.3,53.2,62.8,及格,64.0,3
4321,434,13,第二学期,2024-2025,96.1,55.6,54.6,68.8,及格,277.0,3
4322,434,5,第一学期,2024-2025,52.8,53.9,73.8,60.2,及格,301.0,3
4323,434,11,第一学期,2024-2025,53.6,,76.1,62.5,及格,332.0,3
4324,435,4,第二学期,2023-2024,,53.5,74.5,74.4,中等,280.0,3
4325,435,1,第二学期,2023-2024,85.2,84.2,58.4,75.9,中等,288.0,3
4326,435,9,第二学期,2023-2024,50.0,90.0,98.1,79.4,中等,260.0,3
4327,435,2,第二学期,2024-2025,89.7,51.8,50.1,63.9,及格,111.0,3
4328,435,7,第二学期,2023-2024,82.2,85.9,59.9,76.0,中等,92.0,3
4329,435,6,第二学期,2024-2025,67.9,86.1,96.4,83.5,良好,242.0,3
4330,435,11,第二学期,2024-2025,74.1,68.4,64.2,68.9,及格,423.0,3
4331,435,3,第一学期,2023-2024,92.5,92.2,67.0,83.9,良好,440.0,3
4332,436,3,第二学期,2024-2025,58.6,86.2,86.9,77.2,中等,100.0,3
4333,436,5,第一学期,2024-2025,77.5,93.8,,88.0,良好,59.0,3
4334,436,10,第二学期,2023-2024,72.4,77.8,86.6,78.9,中等,344.0,3
4335,436,4,第一学期,2024-2025,81.5,90.4,,88.9,,231.0,3
4336,436,8,第二学期,2023-2024,69.0,70.9,54.0,64.6,及格,4.0,3
4337,436,9,第二学期,2024-2025,53.3,54.3,70.1,59.2,不及格,414.0,3
4338,436,12,第一学期,2023-2024,93.7,77.9,,87.6,良好,39.0,3
4339,436,1,第一学期,2024-2025,78.7,92.4,94.2,88.4,良好,117.0,3
4340,436,6,第二学期,2024-2025,65.5,68.9,97.2,77.2,中等,,3
4341,436,11,第一学期,2023-2024,83.6,70.5,56.8,70.3,中等,195.0,3
4342,436,7,第二学期,2024-2025,73.3,88.4,71.8,77.8,中等,195.0,3
4343,437,9,第一学期,2024-2025,63.8,58.7,74.9,65.8,及格,18.0,3
4344,437,10,第一学期,2023-2024,50.7,89.4,54.3,64.8,及格,,3
4345,437,6,第一学期,2023-2024,94.1,,99.3,95.2,优秀,290.0,3
4346,437,1,第二学期,2023-2024,73.2,66.8,55.4,65.1,及格,,3
4347,437,5,第一学期,2023-2024,66.3,71.6,53.6,63.8,及格,72.0,3
4348,437,2,第二学期,2023-2024,50.2,49.6,87.7,62.5,及格,,3
4349,437,12,第一学期,2024-2025,71.5,75.1,59.8,68.8,及格,403.0,3
4350,437,13,第一学期,2024-2025,60.0,50.6,99.2,69.9,,142.0,3
4351,438,9,第二学期,2024-2025,70.8,91.8,74.8,79.1,中等,230.0,3
4352,438,13,第一学期,2023-2024,,86.1,98.0,77.2,中等,379.0,3
4353,438,10,第一学期,2024-2025,72.2,46.4,62.5,60.4,及格,124.0,3
4354,438,4,第二学期,2024-2025,91.5,89.7,,85.0,良好,146.0,3
4355,438,12,第一学期,2024-2025,53.1,71.0,73.8,66.0,及格,446.0,3
4356,438,5,第二学期,2023-2024,62.6,74.8,56.6,64.7,及格,34.0,3
4357,438,3,第一学期,2024-2025,60.7,96.3,67.7,74.9,中等,269.0,3
4358,438,11,第二学期,2024-2025,49.2,97.9,82.8,76.6,中等,259.0,3
4359,439,10,第二学期,2023-2024,53.1,69.3,88.9,70.4,中等,439.0,3
4360,439,12,第二学期,2024-2025,50.2,93.7,95.8,79.9,中等,,3
4361,439,6,第一学期,2023-2024,65.3,52.9,77.4,65.2,及格,283.0,3
4362,439,4,第一学期,2024-2025,81.2,84.1,65.5,76.9,中等,150.0,3
4363,439,2,第二学期,2023-2024,,63.4,83.0,71.5,中等,394.0,3
4364,439,11,第二学期,2023-2024,57.3,50.8,52.6,53.6,不及格,369.0,3
4365,439,3,第二学期,2024-2025,58.1,84.7,81.2,74.7,中等,142.0,3
4366,439,13,第二学期,2024-2025,79.8,93.7,70.1,81.2,良好,336.0,3
4367,439,8,第二学期,2024-2025,84.1,53.0,,76.9,中等,441.0,3
4368,439,7,第二学期,2023-2024,78.8,71.5,89.7,80.0,良好,187.0,3
4369,439,5,第二学期,2024-2025,65.3,67.7,84.8,72.6,中等,85.0,3
4370,439,1,第二学期,2023-2024,80.7,,77.2,73.5,中等,29.0,3
4371,440,5,第二学期,2024-2025,88.8,90.0,,79.1,中等,,3
4372,440,7,第一学期,2024-2025,51.6,68.1,,66.1,及格,423.0,3
4373,440,6,第一学期,2024-2025,72.3,67.5,84.6,74.8,中等,225.0,3
4374,440,4,第二学期,2023-2024,57.4,68.6,72.9,66.3,及格,51.0,3
4375,440,13,第一学期,2024-2025,47.4,57.0,72.3,58.9,不及格,180.0,3
4376,440,9,第一学期,2024-2025,95.7,76.1,77.3,83.0,良好,259.0,3
4377,440,2,第一学期,2024-2025,75.1,64.7,88.5,76.1,中等,133.0,3
4378,440,1,第二学期,2024-2025,86.0,,75.6,76.0,中等,201.0,3
4379,441,10,第一学期,2023-2024,82.0,75.9,63.9,73.9,中等,334.0,3
4380,441,7,第一学期,2024-2025,95.2,79.2,72.3,82.2,良好,254.0,3
4381,441,6,第二学期,2023-2024,94.0,46.0,70.5,70.2,中等,56.0,3
4382,441,13,第一学期,2023-2024,52.8,,53.3,62.8,及格,232.0,3
4383,441,1,第一学期,2024-2025,,60.9,96.4,77.4,中等,,3
4384,441,11,第一学期,2024-2025,92.0,63.0,65.5,73.5,中等,73.0,3
4385,441,12,第一学期,2023-2024,50.5,85.1,77.1,70.9,中等,110.0,3
4386,441,2,第一学期,2023-2024,71.6,68.4,72.5,70.8,中等,473.0,3
4387,441,4,第一学期,2024-2025,69.1,66.6,54.0,63.2,及格,,3
4388,441,9,第二学期,2023-2024,72.0,74.9,61.8,69.6,及格,328.0,3
4389,442,7,第二学期,2024-2025,91.1,96.3,96.5,94.6,优秀,321.0,3
4390,442,11,第一学期,2023-2024,79.6,69.1,68.0,72.2,中等,419.0,3
4391,442,8,第一学期,2023-2024,67.4,86.3,93.8,82.5,良好,43.0,3
4392,442,1,第一学期,2023-2024,52.7,95.9,57.6,68.7,及格,314.0,3
4393,442,3,第一学期,2024-2025,93.6,53.4,75.7,74.2,中等,2.0,3
4394,442,12,第一学期,2023-2024,60.8,63.2,87.9,70.6,中等,269.0,3
4395,442,6,第二学期,2024-2025,93.7,48.9,59.6,67.4,及格,,3
4396,442,9,第二学期,2023-2024,97.4,52.5,99.9,83.3,良好,499.0,3
4397,442,10,第一学期,2024-2025,46.0,90.5,76.7,71.1,中等,247.0,3
4398,443,1,第二学期,2024-2025,55.0,82.3,93.5,76.9,中等,,3
4399,443,6,第二学期,2023-2024,56.2,97.0,60.9,71.4,中等,338.0,3
4400,443,2,第一学期,2023-2024,,65.1,86.4,77.3,中等,133.0,3
4401,443,13,第二学期,2023-2024,80.5,80.5,70.3,77.1,中等,127.0,3
4402,443,4,第一学期,2023-2024,64.8,84.0,86.3,78.4,中等,26.0,3
4403,443,9,第一学期,2024-2025,54.3,47.3,94.8,65.5,及格,221.0,3
4404,443,3,第二学期,2024-2025,82.5,64.6,93.4,80.2,良好,302.0,3
4405,443,8,第一学期,2023-2024,93.6,47.3,57.1,66.0,,337.0,3
4406,443,7,第一学期,2024-2025,57.0,50.8,83.6,63.8,及格,203.0,3
4407,443,11,第二学期,2023-2024,74.8,60.6,92.0,75.8,中等,92.0,3
4408,443,10,第二学期,2024-2025,59.5,73.4,57.9,63.6,及格,495.0,3
4409,443,12,第二学期,2023-2024,53.4,96.8,87.0,79.1,中等,496.0,3
4410,444,6,第二学期,2024-2025,57.6,82.2,87.3,75.7,中等,82.0,3
4411,444,8,第一学期,2024-2025,71.9,75.7,64.1,70.6,中等,249.0,3
4412,444,1,第二学期,2023-2024,96.9,51.4,55.0,67.8,及格,364.0,3
4413,444,12,第一学期,2023-2024,69.1,71.6,93.6,78.1,中等,449.0,3
4414,444,7,第一学期,2024-2025,56.1,82.5,84.2,74.3,中等,8.0,3
4415,444,13,第一学期,2023-2024,85.2,51.0,83.8,73.3,中等,309.0,3
4416,444,11,第二学期,2024-2025,66.6,46.6,60.2,57.8,不及格,35.0,3
4417,444,5,第二学期,2024-2025,45.1,91.8,52.6,63.2,及格,19.0,3
4418,444,3,第一学期,2024-2025,76.8,96.8,78.1,83.9,良好,141.0,3
4419,445,7,第二学期,2023-2024,74.5,83.8,87.2,81.8,良好,494.0,3
4420,445,5,第二学期,2024-2025,53.1,96.4,90.3,79.9,中等,206.0,3
4421,445,13,第二学期,2024-2025,68.9,89.2,61.3,73.1,中等,235.0,3
4422,445,1,第二学期,2024-2025,54.7,70.7,67.3,64.2,及格,458.0,3
4423,445,8,第二学期,2024-2025,70.2,96.9,60.4,75.8,中等,127.0,3
4424,445,9,第一学期,2024-2025,86.4,80.0,89.3,85.2,良好,238.0,3
4425,445,2,第二学期,2023-2024,78.9,85.9,65.1,76.6,中等,391.0,3
4426,445,6,第一学期,2023-2024,58.7,71.8,78.8,69.8,,473.0,3
4427,445,3,第一学期,2024-2025,85.8,83.1,,87.1,良好,386.0,3
4428,445,12,第二学期,2023-2024,45.1,51.5,52.3,49.6,不及格,377.0,3
4429,445,11,第一学期,2024-2025,78.4,85.4,84.5,82.8,良好,305.0,3
4430,445,10,第二学期,2023-2024,62.8,68.4,94.1,75.1,中等,4.0,3
4431,446,9,第二学期,2024-2025,66.7,81.7,68.8,72.4,中等,323.0,3
4432,446,3,第二学期,2023-2024,65.0,62.8,56.0,61.3,及格,270.0,3
4433,446,13,第一学期,2023-2024,79.0,58.4,68.9,68.8,及格,324.0,3
4434,446,8,第二学期,2024-2025,58.3,80.0,75.9,71.4,中等,262.0,3
4435,446,6,第二学期,2024-2025,66.6,74.7,53.2,64.8,及格,424.0,3
4436,446,4,第二学期,2023-2024,88.0,83.6,90.8,87.5,,99.0,3
4437,446,2,第一学期,2024-2025,46.6,88.6,85.2,73.5,中等,274.0,3
4438,446,12,第一学期,2024-2025,69.1,51.1,54.5,58.2,不及格,44.0,3
4439,446,11,第二学期,2023-2024,62.7,60.7,,74.4,中等,257.0,3
4440,446,7,第二学期,2024-2025,75.0,79.0,66.6,73.5,中等,109.0,3
4441,446,10,第二学期,2023-2024,,51.8,68.5,59.2,不及格,39.0,3
4442,447,7,第二学期,2024-2025,84.7,48.4,71.5,68.2,及格,59.0,3
4443,447,9,第二学期,2024-2025,93.8,69.4,54.1,72.4,中等,355.0,3
4444,447,13,第一学期,2023-2024,66.7,48.3,81.1,65.4,及格,377.0,3
4445,447,8,第二学期,2023-2024,,,95.1,89.1,良好,203.0,3
4446,447,1,第一学期,2024-2025,62.1,79.2,73.1,71.5,中等,143.0,3
4447,447,6,第一学期,2023-2024,60.4,45.5,85.5,63.8,及格,500.0,3
4448,447,3,第二学期,2024-2025,95.1,64.8,69.5,76.5,中等,314.0,3
4449,447,12,第二学期,2023-2024,70.9,68.2,80.1,73.1,中等,292.0,3
4450,448,6,第一学期,2023-2024,97.6,69.2,91.5,86.1,良好,456.0,3
4451,448,13,第二学期,2023-2024,65.2,94.4,61.4,73.7,中等,176.0,3
4452,448,5,第二学期,2024-2025,51.5,65.6,57.2,58.1,不及格,126.0,3
4453,448,7,第一学期,2023-2024,61.0,76.5,72.5,70.0,中等,256.0,3
4454,448,3,第一学期,2024-2025,53.3,69.4,69.2,64.0,及格,386.0,3
4455,448,1,第一学期,2023-2024,59.4,71.6,67.0,66.0,及格,180.0,3
4456,448,2,第一学期,2024-2025,81.1,51.3,50.5,61.0,及格,171.0,3
4457,448,8,第一学期,2024-2025,50.5,78.5,96.0,75.0,中等,2.0,3
4458,448,10,第二学期,2023-2024,,94.4,61.2,67.1,及格,467.0,3
4459,448,9,第一学期,2024-2025,87.6,45.3,54.4,62.4,,177.0,3
4460,449,9,第二学期,2023-2024,85.7,55.0,64.1,68.3,及格,201.0,3
4461,449,2,第一学期,2024-2025,66.3,75.3,97.4,79.7,中等,274.0,3
4462,449,8,第二学期,2023-2024,72.1,50.9,97.2,73.4,中等,373.0,3
4463,449,10,第二学期,2024-2025,72.9,61.6,56.3,63.6,及格,447.0,3
4464,449,12,第二学期,2024-2025,,96.3,93.6,89.5,良好,149.0,3
4465,449,6,第一学期,2023-2024,96.0,85.4,89.4,90.3,优秀,308.0,3
4466,449,11,第二学期,2024-2025,49.5,83.0,98.4,77.0,中等,41.0,3
4467,449,4,第二学期,2024-2025,63.9,68.8,91.2,74.6,中等,417.0,3
4468,449,5,第一学期,2023-2024,79.5,96.8,77.1,84.5,良好,259.0,3
4469,449,13,第一学期,2024-2025,46.5,54.6,55.1,52.1,不及格,107.0,3
4470,450,12,第二学期,2023-2024,62.7,76.6,96.3,78.5,中等,297.0,3
4471,450,11,第一学期,2023-2024,75.5,61.0,83.8,73.4,,,3
4472,450,10,第一学期,2023-2024,97.7,78.2,92.4,89.4,良好,488.0,3
4473,450,2,第一学期,2023-2024,83.3,53.5,68.8,68.5,及格,336.0,3
4474,450,6,第二学期,2023-2024,92.6,68.3,,86.8,良好,441.0,3
4475,450,4,第二学期,2024-2025,94.6,70.5,72.5,79.2,中等,433.0,3
4476,450,7,第二学期,2024-2025,65.1,,81.7,78.4,中等,,3
4477,450,13,第二学期,2024-2025,96.0,47.0,90.6,77.9,中等,485.0,3
4478,450,1,第二学期,2023-2024,47.7,91.6,99.5,79.6,中等,388.0,3
4479,450,5,第二学期,2023-2024,49.0,47.1,53.6,49.9,不及格,90.0,3
4480,451,12,第一学期,2023-2024,59.1,83.2,63.2,68.5,及格,399.0,3
4481,451,8,第一学期,2024-2025,46.0,72.4,62.2,60.2,及格,265.0,3
4482,451,3,第一学期,2024-2025,96.5,69.6,80.4,82.2,良好,323.0,3
4483,451,5,第二学期,2023-2024,85.2,71.7,91.7,82.9,良好,225.0,3
4484,451,13,第一学期,2024-2025,,74.6,80.3,67.6,及格,68.0,3
4485,451,11,第二学期,2023-2024,59.9,82.6,73.3,71.9,中等,399.0,3
4486,451,9,第一学期,2023-2024,78.5,60.7,88.8,76.0,中等,131.0,3
4487,451,7,第二学期,2023-2024,48.3,93.9,71.9,71.4,中等,249.0,3
4488,451,2,第一学期,2024-2025,67.8,77.5,51.0,65.4,及格,31.0,3
4489,451,4,第二学期,2023-2024,70.0,80.3,60.6,70.3,中等,160.0,3
4490,451,10,第一学期,2023-2024,85.0,74.7,97.0,85.6,良好,21.0,3
4491,451,6,第二学期,2023-2024,85.8,60.5,74.0,73.4,中等,162.0,3
4492,452,9,第一学期,2024-2025,85.7,88.3,51.2,75.1,中等,38.0,3
4493,452,5,第二学期,2023-2024,88.6,96.5,83.6,89.6,良好,416.0,3
4494,452,6,第一学期,2024-2025,90.8,50.9,65.4,69.0,及格,113.0,3
4495,452,12,第二学期,2023-2024,86.5,,93.9,86.8,良好,259.0,3
4496,452,3,第一学期,2023-2024,74.6,75.8,77.5,76.0,中等,416.0,3
4497,452,13,第二学期,2023-2024,58.4,77.1,85.0,73.5,中等,242.0,3
4498,452,8,第一学期,2023-2024,86.2,96.7,71.2,84.7,良好,304.0,3
4499,452,10,第一学期,2024-2025,87.9,81.3,91.5,86.9,良好,13.0,3
4500,452,7,第一学期,2023-2024,60.1,77.2,71.7,69.7,及格,140.0,3
4501,452,11,第二学期,2023-2024,54.4,83.5,66.4,68.1,及格,25.0,3
4502,453,2,第二学期,2024-2025,56.3,57.5,53.6,55.8,不及格,156.0,3
4503,453,13,第一学期,2023-2024,94.0,51.8,67.6,71.1,中等,127.0,3
4504,453,5,第一学期,2023-2024,77.9,78.2,58.3,71.5,中等,30.0,3
4505,453,10,第二学期,2023-2024,64.1,82.6,92.1,79.6,中等,424.0,3
4506,453,4,第二学期,2023-2024,83.5,64.1,98.7,82.1,良好,214.0,3
4507,453,9,第一学期,2023-2024,78.9,46.9,,64.1,及格,55.0,3
4508,453,1,第一学期,2023-2024,57.1,,62.1,59.5,不及格,159.0,3
4509,453,7,第二学期,2024-2025,45.5,88.7,77.9,70.7,中等,205.0,3
4510,453,11,第二学期,2024-2025,62.2,54.1,65.5,60.6,及格,468.0,3
4511,454,13,第二学期,2024-2025,75.8,55.7,51.8,61.1,及格,293.0,3
4512,454,1,第一学期,2023-2024,52.2,85.3,73.3,70.3,中等,294.0,3
4513,454,5,第二学期,2023-2024,50.1,51.7,79.9,60.6,及格,376.0,3
4514,454,7,第二学期,2024-2025,92.8,66.1,65.5,74.8,中等,114.0,3
4515,454,12,第一学期,2023-2024,93.3,82.6,73.1,83.0,良好,304.0,3
4516,454,2,第一学期,2023-2024,69.3,90.6,64.9,74.9,中等,391.0,3
4517,454,9,第二学期,2023-2024,57.6,54.8,99.9,70.8,中等,376.0,3
4518,454,6,第二学期,2023-2024,86.7,,72.8,79.9,中等,71.0,3
4519,455,5,第一学期,2024-2025,85.5,58.5,51.0,65.0,及格,461.0,3
4520,455,2,第一学期,2024-2025,64.0,77.4,67.3,69.6,及格,140.0,3
4521,455,9,第二学期,2024-2025,67.2,77.5,86.0,76.9,中等,81.0,3
4522,455,11,第二学期,2024-2025,54.9,82.0,92.0,76.3,中等,488.0,3
4523,455,1,第二学期,2023-2024,62.5,79.7,78.3,73.5,中等,115.0,3
4524,455,8,第二学期,2023-2024,,57.1,54.9,62.9,及格,307.0,3
4525,455,13,第二学期,2024-2025,71.1,94.4,75.6,80.4,良好,3.0,3
4526,455,6,第二学期,2023-2024,73.1,79.9,87.8,80.3,良好,254.0,3
4527,455,4,第二学期,2024-2025,56.6,95.4,88.9,80.3,,,3
4528,456,9,第二学期,2024-2025,78.4,69.1,56.1,67.9,及格,237.0,3
4529,456,13,第二学期,2024-2025,73.5,69.1,63.8,68.8,及格,32.0,3
4530,456,10,第一学期,2024-2025,91.1,93.1,62.9,82.4,良好,264.0,3
4531,456,3,第二学期,2023-2024,86.9,66.1,80.8,77.9,中等,459.0,3
4532,456,11,第二学期,2023-2024,64.4,,62.0,57.8,不及格,209.0,3
4533,456,2,第一学期,2023-2024,87.0,,57.1,68.8,及格,305.0,3
4534,456,7,第二学期,2024-2025,49.8,59.5,57.9,55.7,不及格,428.0,3
4535,456,1,第一学期,2024-2025,55.5,47.2,68.8,57.2,不及格,308.0,3
4536,456,6,第二学期,2024-2025,50.3,76.0,92.4,72.9,中等,446.0,3
4537,456,4,第一学期,2024-2025,61.7,87.9,62.1,70.6,中等,391.0,3
4538,456,5,第一学期,2024-2025,89.3,47.3,56.5,64.4,及格,463.0,3
4539,456,12,第一学期,2023-2024,92.3,58.0,81.8,77.4,中等,63.0,3
4540,457,9,第一学期,2023-2024,65.0,83.3,61.5,69.9,及格,477.0,3
4541,457,7,第一学期,2023-2024,78.1,90.3,57.0,75.1,中等,,3
4542,457,5,第一学期,2024-2025,96.1,77.5,95.8,89.8,良好,129.0,3
4543,457,4,第二学期,2023-2024,83.0,48.9,57.9,63.3,及格,236.0,3
4544,457,3,第一学期,2023-2024,59.3,69.9,54.7,61.3,及格,372.0,3
4545,457,10,第一学期,2023-2024,46.9,73.0,61.0,60.3,及格,438.0,3
4546,457,1,第一学期,2023-2024,82.7,96.6,76.4,85.2,良好,389.0,3
4547,457,13,第二学期,2024-2025,95.5,64.4,58.5,72.8,中等,284.0,3
4548,458,13,第二学期,2024-2025,62.9,97.7,61.4,74.0,中等,417.0,3
4549,458,8,第二学期,2024-2025,48.4,96.0,90.6,78.3,中等,459.0,3
4550,458,11,第一学期,2024-2025,69.9,62.3,79.0,70.4,中等,295.0,3
4551,458,4,第一学期,2024-2025,69.1,85.5,59.2,71.3,中等,130.0,3
4552,458,6,第一学期,2023-2024,58.8,89.6,98.8,82.4,良好,278.0,3
4553,458,10,第二学期,2023-2024,74.5,90.1,93.0,85.9,良好,209.0,3
4554,458,5,第一学期,2023-2024,50.5,,87.1,77.7,中等,206.0,3
4555,458,3,第二学期,2023-2024,68.1,74.4,50.6,64.4,,462.0,3
4556,458,2,第一学期,2024-2025,71.7,57.9,80.5,70.0,中等,483.0,3
4557,458,9,第一学期,2024-2025,81.5,86.7,55.7,74.6,中等,500.0,3
4558,458,7,第二学期,2024-2025,60.9,89.8,83.8,78.2,中等,394.0,3
4559,459,4,第二学期,2024-2025,62.4,68.9,74.2,68.5,及格,232.0,3
4560,459,1,第二学期,2024-2025,53.6,70.0,92.8,72.1,中等,365.0,3
4561,459,5,第二学期,2023-2024,77.3,51.7,92.5,73.8,中等,276.0,3
4562,459,7,第一学期,2024-2025,,72.7,88.3,72.7,中等,61.0,3
4563,459,11,第一学期,2023-2024,64.8,78.7,95.3,79.6,中等,402.0,3
4564,459,12,第一学期,2024-2025,92.4,93.0,81.2,88.9,良好,460.0,3
4565,459,8,第一学期,2023-2024,92.2,94.8,64.8,83.9,良好,476.0,3
4566,459,13,第二学期,2023-2024,66.5,68.8,61.8,65.7,及格,427.0,3
4567,459,10,第一学期,2024-2025,64.5,72.5,75.0,70.7,中等,108.0,3
4568,459,6,第一学期,2024-2025,81.8,86.2,89.4,85.8,良好,195.0,3
4569,459,3,第二学期,2024-2025,54.0,94.7,75.4,74.7,中等,460.0,3
4570,459,9,第一学期,2024-2025,46.7,75.8,98.2,73.6,中等,327.0,3
4571,460,8,第一学期,2023-2024,71.9,92.3,63.3,75.8,中等,92.0,3
4572,460,12,第一学期,2024-2025,56.4,45.6,53.3,51.8,不及格,313.0,3
4573,460,5,第一学期,2024-2025,93.5,62.1,61.7,72.4,中等,266.0,3
4574,460,3,第一学期,2023-2024,83.0,81.2,64.3,76.2,中等,30.0,3
4575,460,13,第一学期,2024-2025,95.8,45.4,55.7,65.6,及格,135.0,3
4576,460,2,第一学期,2023-2024,89.6,71.7,54.8,72.0,中等,93.0,3
4577,460,11,第二学期,2023-2024,47.8,62.8,90.3,67.0,及格,457.0,3
4578,460,9,第二学期,2024-2025,91.0,52.7,83.5,75.7,中等,359.0,3
4579,461,3,第一学期,2024-2025,75.3,80.2,74.1,76.5,中等,390.0,3
4580,461,4,第一学期,2023-2024,74.4,96.6,86.3,85.8,良好,193.0,3
4581,461,10,第一学期,2024-2025,62.2,74.1,51.2,62.5,及格,217.0,3
4582,461,12,第二学期,2023-2024,60.3,63.9,96.7,73.6,中等,419.0,3
4583,461,6,第一学期,2024-2025,55.3,66.8,69.3,63.8,及格,213.0,3
4584,461,5,第二学期,2023-2024,97.1,62.8,57.5,72.5,中等,15.0,3
4585,461,2,第一学期,2023-2024,84.9,52.3,57.9,65.0,及格,480.0,3
4586,461,7,第一学期,2024-2025,68.9,95.9,90.0,84.9,良好,324.0,3
4587,461,11,第二学期,2023-2024,81.4,81.5,54.5,72.5,中等,17.0,3
4588,461,9,第一学期,2023-2024,86.2,72.1,73.6,77.3,中等,156.0,3
